area_code,reference_area,area_type,year,gender,age,measure_type,value,units
S12000020,Moray,local authority,2010,All,50-64,Ratio,17.6,%%
S12000020,Moray,local authority,2010,Female,35-49,Count,1800,persons
S12000020,Moray,local authority,2010,All,35-49,Ratio,12.2,%%
S12000021,North Ayrshire,local authority,2010,Male,35-49,Count,2100,persons
S12000021,North Ayrshire,local authority,2010,All,16-64,Ratio,16.2,%%
S12000021,North Ayrshire,local authority,2010,Female,35-49,Count,1800,persons
S12000021,North Ayrshire,local authority,2010,Male,35-49,Ratio,14.6,%%
S12000021,North Ayrshire,local authority,2010,Female,50-64,Count,4800,persons
S12000021,North Ayrshire,local authority,2010,Female,35-49,Ratio,11.4,%%
S12000021,North Ayrshire,local authority,2010,All,50-64,Count,6500,persons
S12000021,North Ayrshire,local authority,2010,Female,50-64,Ratio,32.5,%%
S12000021,North Ayrshire,local authority,2010,Female,16-64,Count,8100,persons
S12000021,North Ayrshire,local authority,2010,All,50-64,Ratio,23.1,%%
S12000021,North Ayrshire,local authority,2010,All,16-64,Count,13900,persons
S12000021,North Ayrshire,local authority,2010,Male,16-64,Ratio,14.1,%%
S12000021,North Ayrshire,local authority,2010,All,35-49,Count,3800,persons
S12000021,North Ayrshire,local authority,2010,Female,16-64,Ratio,18.1,%%
S12000021,North Ayrshire,local authority,2010,Male,16-64,Count,5800,persons
S12000021,North Ayrshire,local authority,2010,All,35-49,Ratio,12.9,%%
S12000023,Orkney Islands,local authority,2010,All,16-64,Count,1400,persons
S12000023,Orkney Islands,local authority,2010,All,16-64,Ratio,10.8,%%
S12000026,Scottish Borders,local authority,2010,All,50-64,Count,4300,persons
S12000026,Scottish Borders,local authority,2010,Male,16-64,Ratio,12.2,%%
S12000026,Scottish Borders,local authority,2010,All,16-64,Count,8800,persons
S12000026,Scottish Borders,local authority,2010,All,35-49,Ratio,9.9,%%
S12000026,Scottish Borders,local authority,2010,Male,50-64,Count,1800,persons
S12000026,Scottish Borders,local authority,2010,Female,16-64,Ratio,13.1,%%
S12000026,Scottish Borders,local authority,2010,Female,50-64,Count,2500,persons
S12000026,Scottish Borders,local authority,2010,Female,50-64,Ratio,19.5,%%
S12000026,Scottish Borders,local authority,2010,Male,16-64,Count,4100,persons
S12000026,Scottish Borders,local authority,2010,Male,50-64,Ratio,14.6,%%
S12000026,Scottish Borders,local authority,2010,All,35-49,Count,2400,persons
S12000026,Scottish Borders,local authority,2010,All,50-64,Ratio,17.1,%%
S12000026,Scottish Borders,local authority,2010,Female,16-64,Count,4600,persons
S12000026,Scottish Borders,local authority,2010,All,16-64,Ratio,12.7,%%
S12000028,South Ayrshire,local authority,2010,Male,16-64,Count,3900,persons
S12000028,South Ayrshire,local authority,2010,Female,16-64,Ratio,17.1,%%
S12000028,South Ayrshire,local authority,2010,All,35-49,Count,2500,persons
S12000028,South Ayrshire,local authority,2010,Male,16-64,Ratio,11.6,%%
S12000028,South Ayrshire,local authority,2010,All,16-64,Count,10000,persons
S12000028,South Ayrshire,local authority,2010,All,16-64,Ratio,14.5,%%
S12000028,South Ayrshire,local authority,2010,Female,16-64,Count,6200,persons
S12000028,South Ayrshire,local authority,2010,Male,50-64,Ratio,16.8,%%
S12000028,South Ayrshire,local authority,2010,Female,50-64,Count,3600,persons
S12000028,South Ayrshire,local authority,2010,All,50-64,Ratio,22.7,%%
S12000028,South Ayrshire,local authority,2010,Male,50-64,Count,1900,persons
S12000028,South Ayrshire,local authority,2010,Female,50-64,Ratio,27.9,%%
S12000028,South Ayrshire,local authority,2010,All,50-64,Count,5500,persons
S12000028,South Ayrshire,local authority,2010,All,35-49,Ratio,10.9,%%
S12000029,South Lanarkshire,local authority,2010,All,35-49,Count,9600,persons
S12000029,South Lanarkshire,local authority,2010,All,35-49,Ratio,13.4,%%
S12000029,South Lanarkshire,local authority,2010,Male,16-64,Count,12400,persons
S12000029,South Lanarkshire,local authority,2010,Male,16-64,Ratio,12.6,%%
S12000029,South Lanarkshire,local authority,2010,Female,35-49,Count,4800,persons
S12000029,South Lanarkshire,local authority,2010,Female,35-49,Ratio,12.7,%%
S12000029,South Lanarkshire,local authority,2010,All,16-64,Count,29900,persons
S12000029,South Lanarkshire,local authority,2010,All,16-64,Ratio,14.7,%%
S12000029,South Lanarkshire,local authority,2010,Female,16-64,Count,17500,persons
S12000029,South Lanarkshire,local authority,2010,Female,16-64,Ratio,16.7,%%
S12000029,South Lanarkshire,local authority,2010,Male,50-64,Count,3900,persons
S12000029,South Lanarkshire,local authority,2010,Female,50-64,Ratio,28.2,%%
S12000029,South Lanarkshire,local authority,2010,Female,50-64,Count,9200,persons
S12000029,South Lanarkshire,local authority,2010,Male,50-64,Ratio,12.9,%%
S12000029,South Lanarkshire,local authority,2010,All,50-64,Count,13100,persons
S12000029,South Lanarkshire,local authority,2010,Male,35-49,Ratio,14.1,%%
S12000029,South Lanarkshire,local authority,2010,Male,35-49,Count,4800,persons
S12000029,South Lanarkshire,local authority,2010,All,50-64,Ratio,20.9,%%
S12000030,Stirling,local authority,2010,Female,35-49,Count,1400,persons
S12000030,Stirling,local authority,2010,All,35-49,Ratio,13.9,%%
S12000030,Stirling,local authority,2010,All,35-49,Count,2600,persons
S12000030,Stirling,local authority,2010,Male,16-64,Ratio,11.8,%%
S12000030,Stirling,local authority,2010,All,50-64,Count,2900,persons
S12000030,Stirling,local authority,2010,Female,50-64,Ratio,22.6,%%
S12000030,Stirling,local authority,2010,Female,16-64,Count,4300,persons
S12000030,Stirling,local authority,2010,Female,35-49,Ratio,14.1,%%
S12000030,Stirling,local authority,2010,All,16-64,Count,7400,persons
S12000030,Stirling,local authority,2010,All,16-64,Ratio,13.5,%%
S12000030,Stirling,local authority,2010,Male,16-64,Count,3100,persons
S12000030,Stirling,local authority,2010,All,50-64,Ratio,18,%%
S12000030,Stirling,local authority,2010,Female,50-64,Count,1800,persons
S12000030,Stirling,local authority,2010,Female,16-64,Ratio,15.1,%%
S12000033,Aberdeen City,local authority,2010,All,50-64,Count,8400,persons
S12000033,Aberdeen City,local authority,2010,All,16-64,Ratio,12.5,%%
S12000033,Aberdeen City,local authority,2010,All,35-49,Count,5300,persons
S12000033,Aberdeen City,local authority,2010,Female,16-64,Ratio,13.9,%%
S12000033,Aberdeen City,local authority,2010,Male,50-64,Count,3500,persons
S12000033,Aberdeen City,local authority,2010,Female,50-64,Ratio,27.4,%%
S12000033,Aberdeen City,local authority,2010,Female,50-64,Count,4900,persons
S12000033,Aberdeen City,local authority,2010,All,35-49,Ratio,12.5,%%
S12000033,Aberdeen City,local authority,2010,Female,16-64,Count,10400,persons
S12000033,Aberdeen City,local authority,2010,All,50-64,Ratio,22.1,%%
S12000033,Aberdeen City,local authority,2010,All,16-64,Count,18800,persons
S12000033,Aberdeen City,local authority,2010,Male,16-64,Ratio,11,%%
S12000033,Aberdeen City,local authority,2010,Male,16-64,Count,8400,persons
S12000033,Aberdeen City,local authority,2010,Male,50-64,Ratio,17.4,%%
S12000034,Aberdeenshire,local authority,2010,All,50-64,Count,8700,persons
S12000034,Aberdeenshire,local authority,2010,Female,50-64,Ratio,20.4,%%
S12000034,Aberdeenshire,local authority,2010,All,35-49,Count,4300,persons
S12000034,Aberdeenshire,local authority,2010,All,35-49,Ratio,7.3,%%
S12000034,Aberdeenshire,local authority,2010,Female,50-64,Count,5100,persons
S12000034,Aberdeenshire,local authority,2010,All,50-64,Ratio,17.3,%%
S12000034,Aberdeenshire,local authority,2010,Female,16-64,Count,8700,persons
S12000034,Aberdeenshire,local authority,2010,Female,16-64,Ratio,10.8,%%
S12000034,Aberdeenshire,local authority,2010,All,16-64,Count,17400,persons
S12000034,Aberdeenshire,local authority,2010,Male,16-64,Ratio,10.9,%%
S12000034,Aberdeenshire,local authority,2010,Male,16-64,Count,8800,persons
S12000034,Aberdeenshire,local authority,2010,All,16-64,Ratio,10.8,%%
S12000035,Argyll and Bute,local authority,2010,Male,16-64,Count,2500,persons
S12000035,Argyll and Bute,local authority,2010,All,35-49,Ratio,11.3,%%
S12000035,Argyll and Bute,local authority,2010,All,35-49,Count,2000,persons
S12000035,Argyll and Bute,local authority,2010,Male,16-64,Ratio,9.6,%%
S12000035,Argyll and Bute,local authority,2010,All,16-64,Count,5600,persons
S12000035,Argyll and Bute,local authority,2010,Female,16-64,Ratio,11.6,%%
S12000035,Argyll and Bute,local authority,2010,Female,16-64,Count,3000,persons
S12000035,Argyll and Bute,local authority,2010,All,16-64,Ratio,10.6,%%
S12000035,Argyll and Bute,local authority,2010,Female,50-64,Count,1700,persons
S12000035,Argyll and Bute,local authority,2010,Female,50-64,Ratio,17.6,%%
S12000035,Argyll and Bute,local authority,2010,Male,50-64,Count,1200,persons
S12000035,Argyll and Bute,local authority,2010,All,50-64,Ratio,14.9,%%
S12000035,Argyll and Bute,local authority,2010,All,50-64,Count,2800,persons
S12000035,Argyll and Bute,local authority,2010,Male,50-64,Ratio,12.1,%%
S12000036,City of Edinburgh,local authority,2010,Male,16-64,Count,14900,persons
S12000036,City of Edinburgh,local authority,2010,Female,50-64,Ratio,15,%%
S12000036,City of Edinburgh,local authority,2010,All,35-49,Count,8000,persons
S12000036,City of Edinburgh,local authority,2010,Female,16-64,Ratio,8.9,%%
S12000036,City of Edinburgh,local authority,2010,All,16-64,Count,29600,persons
S12000036,City of Edinburgh,local authority,2010,Male,16-64,Ratio,9.4,%%
S12000036,City of Edinburgh,local authority,2010,Female,16-64,Count,14800,persons
S12000036,City of Edinburgh,local authority,2010,All,16-64,Ratio,9.2,%%
S12000036,City of Edinburgh,local authority,2010,Female,50-64,Count,6000,persons
S12000036,City of Edinburgh,local authority,2010,All,50-64,Ratio,15,%%
S12000036,City of Edinburgh,local authority,2010,Male,50-64,Count,5700,persons
S12000036,City of Edinburgh,local authority,2010,All,35-49,Ratio,8.4,%%
S12000036,City of Edinburgh,local authority,2010,All,50-64,Count,11700,persons
S12000036,City of Edinburgh,local authority,2010,Male,50-64,Ratio,14.9,%%
S12000038,Renfrewshire,local authority,2010,All,35-49,Count,6100,persons
S12000038,Renfrewshire,local authority,2010,Male,35-49,Ratio,17.2,%%
S12000038,Renfrewshire,local authority,2010,Male,16-64,Count,8700,persons
S12000038,Renfrewshire,local authority,2010,All,50-64,Ratio,25.1,%%
S12000038,Renfrewshire,local authority,2010,Female,35-49,Count,3100,persons
S12000038,Renfrewshire,local authority,2010,Female,35-49,Ratio,14.3,%%
S12000038,Renfrewshire,local authority,2010,All,16-64,Count,18600,persons
S12000038,Renfrewshire,local authority,2010,Male,50-64,Ratio,20.3,%%
S12000038,Renfrewshire,local authority,2010,Female,16-64,Count,9900,persons
S12000038,Renfrewshire,local authority,2010,Female,50-64,Ratio,30.2,%%
S12000038,Renfrewshire,local authority,2010,Female,50-64,Count,4900,persons
S12000038,Renfrewshire,local authority,2010,Female,16-64,Ratio,17.2,%%
S12000038,Renfrewshire,local authority,2010,Male,50-64,Count,3500,persons
S12000038,Renfrewshire,local authority,2010,All,16-64,Ratio,16.7,%%
S12000038,Renfrewshire,local authority,2010,Male,35-49,Count,3000,persons
S12000038,Renfrewshire,local authority,2010,All,35-49,Ratio,15.6,%%
S12000038,Renfrewshire,local authority,2010,All,50-64,Count,8300,persons
S12000038,Renfrewshire,local authority,2010,Male,16-64,Ratio,16.1,%%
S12000039,West Dunbartonshire,local authority,2010,Male,16-64,Count,4300,persons
S12000039,West Dunbartonshire,local authority,2010,Male,35-49,Ratio,16.7,%%
S12000039,West Dunbartonshire,local authority,2010,All,25-34,Count,1500,persons
S12000039,West Dunbartonshire,local authority,2010,All,50-64,Ratio,28.8,%%
S12000039,West Dunbartonshire,local authority,2010,Female,16-64,Count,6700,persons
S12000039,West Dunbartonshire,local authority,2010,Female,35-49,Ratio,14.2,%%
S12000039,West Dunbartonshire,local authority,2010,Female,35-49,Count,1500,persons
S12000039,West Dunbartonshire,local authority,2010,Male,50-64,Ratio,17.7,%%
S12000039,West Dunbartonshire,local authority,2010,All,35-49,Count,3000,persons
S12000039,West Dunbartonshire,local authority,2010,Female,50-64,Ratio,39.1,%%
S12000039,West Dunbartonshire,local authority,2010,Male,50-64,Count,1500,persons
S12000039,West Dunbartonshire,local authority,2010,Female,16-64,Ratio,21.7,%%
S12000039,West Dunbartonshire,local authority,2010,All,50-64,Count,5100,persons
S12000039,West Dunbartonshire,local authority,2010,Male,16-64,Ratio,15.3,%%
S12000039,West Dunbartonshire,local authority,2010,Female,50-64,Count,3600,persons
S12000039,West Dunbartonshire,local authority,2010,All,16-64,Ratio,18.7,%%
S12000039,West Dunbartonshire,local authority,2010,All,16-64,Count,11000,persons
S12000039,West Dunbartonshire,local authority,2010,All,35-49,Ratio,15.3,%%
S12000039,West Dunbartonshire,local authority,2010,Male,35-49,Count,1500,persons
S12000039,West Dunbartonshire,local authority,2010,All,25-34,Ratio,13.5,%%
S12000040,West Lothian,local authority,2010,All,16-64,Count,16800,persons
S12000040,West Lothian,local authority,2010,Male,16-64,Ratio,14.3,%%
S12000040,West Lothian,local authority,2010,Female,50-64,Count,5000,persons
S12000040,West Lothian,local authority,2010,All,35-49,Ratio,10.2,%%
S12000040,West Lothian,local authority,2010,All,50-64,Count,8000,persons
S12000040,West Lothian,local authority,2010,All,16-64,Ratio,14.9,%%
S12000040,West Lothian,local authority,2010,Male,50-64,Count,3000,persons
S12000040,West Lothian,local authority,2010,Female,16-64,Ratio,15.5,%%
S12000040,West Lothian,local authority,2010,Male,16-64,Count,7900,persons
S12000040,West Lothian,local authority,2010,Female,50-64,Ratio,31.2,%%
S12000040,West Lothian,local authority,2010,Female,16-64,Count,9000,persons
S12000040,West Lothian,local authority,2010,Male,50-64,Ratio,20,%%
S12000040,West Lothian,local authority,2010,All,35-49,Count,4300,persons
S12000040,West Lothian,local authority,2010,All,50-64,Ratio,25.8,%%
S12000041,Angus,local authority,2010,Male,16-64,Count,3000,persons
S12000041,Angus,local authority,2010,Female,16-64,Ratio,13.9,%%
S12000041,Angus,local authority,2010,All,35-49,Count,2000,persons
S12000041,Angus,local authority,2010,Male,16-64,Ratio,8.5,%%
S12000041,Angus,local authority,2010,All,16-64,Count,8000,persons
S12000041,Angus,local authority,2010,All,16-64,Ratio,11.2,%%
S12000041,Angus,local authority,2010,Female,16-64,Count,5000,persons
S12000041,Angus,local authority,2010,All,50-64,Ratio,15.4,%%
S12000041,Angus,local authority,2010,All,50-64,Count,3600,persons
S12000041,Angus,local authority,2010,Female,50-64,Ratio,22.2,%%
S12000041,Angus,local authority,2010,Female,50-64,Count,2600,persons
S12000041,Angus,local authority,2010,All,35-49,Ratio,8,%%
S12000042,Dundee City,local authority,2010,Female,16-64,Count,6600,persons
S12000042,Dundee City,local authority,2010,Female,50-64,Ratio,29.2,%%
S12000042,Dundee City,local authority,2010,All,16-64,Count,12000,persons
S12000042,Dundee City,local authority,2010,All,50-64,Ratio,23.3,%%
S12000042,Dundee City,local authority,2010,All,35-49,Count,3000,persons
S12000042,Dundee City,local authority,2010,Male,50-64,Ratio,16.7,%%
S12000042,Dundee City,local authority,2010,Male,16-64,Count,5400,persons
S12000042,Dundee City,local authority,2010,Female,16-64,Ratio,13.3,%%
S12000042,Dundee City,local authority,2010,Female,50-64,Count,4000,persons
S12000042,Dundee City,local authority,2010,All,16-64,Ratio,12.6,%%
S12000042,Dundee City,local authority,2010,All,50-64,Count,6000,persons
S12000042,Dundee City,local authority,2010,All,35-49,Ratio,11.4,%%
S12000042,Dundee City,local authority,2010,Male,50-64,Count,2000,persons
S12000042,Dundee City,local authority,2010,Male,16-64,Ratio,11.8,%%
S12000045,East Dunbartonshire,local authority,2010,All,50-64,Count,2400,persons
S12000045,East Dunbartonshire,local authority,2010,All,50-64,Ratio,11,%%
S12000045,East Dunbartonshire,local authority,2010,All,35-49,Count,2400,persons
S12000045,East Dunbartonshire,local authority,2010,All,35-49,Ratio,10.1,%%
S12000045,East Dunbartonshire,local authority,2010,Female,50-64,Count,1500,persons
S12000045,East Dunbartonshire,local authority,2010,Female,50-64,Ratio,14,%%
S12000045,East Dunbartonshire,local authority,2010,Female,16-64,Count,3700,persons
S12000045,East Dunbartonshire,local authority,2010,Female,16-64,Ratio,10.9,%%
S12000045,East Dunbartonshire,local authority,2010,All,16-64,Count,6400,persons
S12000045,East Dunbartonshire,local authority,2010,All,16-64,Ratio,9.8,%%
S12000045,East Dunbartonshire,local authority,2010,Male,16-64,Count,2800,persons
S12000045,East Dunbartonshire,local authority,2010,Male,16-64,Ratio,8.7,%%
S12000047,Fife,local authority,2010,All,50-64,Count,14300,persons
S12000047,Fife,local authority,2010,All,50-64,Ratio,19.4,%%
S12000047,Fife,local authority,2010,All,35-49,Count,6400,persons
S12000047,Fife,local authority,2010,All,35-49,Ratio,8.5,%%
S12000047,Fife,local authority,2010,Male,50-64,Count,5000,persons
S12000047,Fife,local authority,2010,Male,50-64,Ratio,14.2,%%
S12000047,Fife,local authority,2010,Female,50-64,Count,9200,persons
S12000047,Fife,local authority,2010,Female,50-64,Ratio,24.2,%%
S12000047,Fife,local authority,2010,Female,16-64,Count,14600,persons
S12000047,Fife,local authority,2010,Female,16-64,Ratio,12.3,%%
S12000047,Fife,local authority,2010,All,16-64,Count,28000,persons
S12000047,Fife,local authority,2010,All,16-64,Ratio,12.1,%%
S12000047,Fife,local authority,2010,Male,16-64,Count,13400,persons
S12000047,Fife,local authority,2010,Male,16-64,Ratio,12,%%
S12000048,Perth and Kinross,local authority,2010,All,16-64,Count,12600,persons
S12000048,Perth and Kinross,local authority,2010,Male,16-64,Ratio,13,%%
S12000048,Perth and Kinross,local authority,2010,All,50-64,Count,6100,persons
S12000048,Perth and Kinross,local authority,2010,All,35-49,Ratio,9.9,%%
S12000048,Perth and Kinross,local authority,2010,Female,35-49,Count,1800,persons
S12000048,Perth and Kinross,local authority,2010,All,16-64,Ratio,14.3,%%
S12000048,Perth and Kinross,local authority,2010,Male,50-64,Count,2400,persons
S12000048,Perth and Kinross,local authority,2010,Female,16-64,Ratio,15.5,%%
S12000048,Perth and Kinross,local authority,2010,Female,50-64,Count,3800,persons
S12000048,Perth and Kinross,local authority,2010,Female,50-64,Ratio,25.7,%%
S12000048,Perth and Kinross,local authority,2010,Male,16-64,Count,5700,persons
S12000048,Perth and Kinross,local authority,2010,Male,50-64,Ratio,16,%%
S12000048,Perth and Kinross,local authority,2010,Female,16-64,Count,7000,persons
S12000048,Perth and Kinross,local authority,2010,Female,35-49,Ratio,10.9,%%
S12000048,Perth and Kinross,local authority,2010,All,35-49,Count,3000,persons
S12000048,Perth and Kinross,local authority,2010,All,50-64,Ratio,20.8,%%
S12000049,Glasgow City,local authority,2010,Male,16-24,Count,6600,persons
S12000049,Glasgow City,local authority,2010,All,16-64,Count,94800,persons
S12000049,Glasgow City,local authority,2010,Female,16-24,Count,7400,persons
S12000049,Glasgow City,local authority,2010,Male,16-64,Count,41700,persons
S12000049,Glasgow City,local authority,2010,All,25-34,Count,14100,persons
S12000049,Glasgow City,local authority,2010,Female,16-64,Count,53100,persons
S12000049,Glasgow City,local authority,2010,All,25-34,Ratio,14.8,%%
S12000049,Glasgow City,local authority,2010,Male,16-64,Ratio,21.8,%%
S12000049,Glasgow City,local authority,2010,Male,25-34,Ratio,15,%%
S12000049,Glasgow City,local authority,2010,Female,25-34,Ratio,14.5,%%
S12000049,Glasgow City,local authority,2010,Male,16-24,Ratio,16.1,%%
S12000049,Glasgow City,local authority,2010,All,16-64,Ratio,23.8,%%
S12000049,Glasgow City,local authority,2010,Female,16-64,Ratio,25.7,%%
S12000049,Glasgow City,local authority,2010,Female,50-64,Ratio,42.7,%%
S12000049,Glasgow City,local authority,2010,All,50-64,Ratio,36,%%
S12000049,Glasgow City,local authority,2010,All,16-24,Count,14000,persons
S12000049,Glasgow City,local authority,2010,Male,50-64,Ratio,28,%%
S12000049,Glasgow City,local authority,2010,Female,35-49,Ratio,26.9,%%
S12000049,Glasgow City,local authority,2010,All,35-49,Ratio,26.7,%%
S12000049,Glasgow City,local authority,2010,Male,35-49,Ratio,26.5,%%
S12000049,Glasgow City,local authority,2010,Female,50-64,Count,22200,persons
S12000049,Glasgow City,local authority,2010,Female,16-24,Ratio,16.6,%%
S12000049,Glasgow City,local authority,2010,All,50-64,Count,34500,persons
S12000049,Glasgow City,local authority,2010,Male,50-64,Count,12200,persons
S12000049,Glasgow City,local authority,2010,All,16-24,Ratio,16.4,%%
S12000049,Glasgow City,local authority,2010,Male,25-34,Count,7000,persons
S12000049,Glasgow City,local authority,2010,All,35-49,Count,32200,persons
S12000049,Glasgow City,local authority,2010,Female,25-34,Count,7200,persons
S12000049,Glasgow City,local authority,2010,Male,35-49,Count,15800,persons
S12000049,Glasgow City,local authority,2010,Female,35-49,Count,16400,persons
S12000050,North Lanarkshire,local authority,2010,Male,16-64,Count,23500,persons
S12000050,North Lanarkshire,local authority,2010,All,35-49,Count,16900,persons
S12000050,North Lanarkshire,local authority,2010,All,16-64,Count,49800,persons
S12000050,North Lanarkshire,local authority,2010,Female,16-64,Count,26300,persons
S12000050,North Lanarkshire,local authority,2010,Female,50-64,Count,12900,persons
S12000050,North Lanarkshire,local authority,2010,All,50-64,Count,22200,persons
S12000050,North Lanarkshire,local authority,2010,Male,50-64,Count,9400,persons
S12000050,North Lanarkshire,local authority,2010,Female,35-49,Count,9100,persons
S12000050,North Lanarkshire,local authority,2010,Male,35-49,Count,7800,persons
S12000050,North Lanarkshire,local authority,2010,Female,35-49,Ratio,22.8,%%
S12000050,North Lanarkshire,local authority,2010,Male,35-49,Ratio,21.6,%%
S12000050,North Lanarkshire,local authority,2010,All,35-49,Ratio,22.2,%%
S12000050,North Lanarkshire,local authority,2010,Male,50-64,Ratio,31,%%
S12000050,North Lanarkshire,local authority,2010,Female,50-64,Ratio,41.4,%%
S12000050,North Lanarkshire,local authority,2010,All,50-64,Ratio,36.3,%%
S12000050,North Lanarkshire,local authority,2010,All,16-24,Ratio,15.2,%%
S12000050,North Lanarkshire,local authority,2010,All,16-64,Ratio,23,%%
S12000050,North Lanarkshire,local authority,2010,All,16-24,Count,5600,persons
S12000050,North Lanarkshire,local authority,2010,Male,16-64,Ratio,22.5,%%
S12000050,North Lanarkshire,local authority,2010,Female,16-64,Ratio,23.5,%%
S12000005,Clackmannanshire,local authority,2011,Female,16-64,Count,3100,persons
S12000005,Clackmannanshire,local authority,2011,All,50-64,Ratio,31.3,%%
S12000005,Clackmannanshire,local authority,2011,All,16-64,Count,5400,persons
S12000005,Clackmannanshire,local authority,2011,Female,50-64,Ratio,37.1,%%
S12000005,Clackmannanshire,local authority,2011,Female,50-64,Count,2000,persons
S12000005,Clackmannanshire,local authority,2011,All,16-64,Ratio,16.6,%%
S12000005,Clackmannanshire,local authority,2011,All,50-64,Count,3500,persons
S12000005,Clackmannanshire,local authority,2011,Female,16-64,Ratio,18.7,%%
S12000006,Dumfries and Galloway,local authority,2011,All,50-64,Count,6800,persons
S12000006,Dumfries and Galloway,local authority,2011,All,16-64,Ratio,14.5,%%
S12000006,Dumfries and Galloway,local authority,2011,All,35-49,Count,3800,persons
S12000006,Dumfries and Galloway,local authority,2011,Female,50-64,Ratio,21.4,%%
S12000006,Dumfries and Galloway,local authority,2011,Male,50-64,Count,3300,persons
S12000006,Dumfries and Galloway,local authority,2011,All,50-64,Ratio,20.7,%%
S12000006,Dumfries and Galloway,local authority,2011,Female,50-64,Count,3500,persons
S12000006,Dumfries and Galloway,local authority,2011,Male,50-64,Ratio,19.9,%%
S12000006,Dumfries and Galloway,local authority,2011,Female,16-64,Count,6300,persons
S12000006,Dumfries and Galloway,local authority,2011,Male,16-64,Ratio,15,%%
S12000006,Dumfries and Galloway,local authority,2011,All,16-64,Count,12900,persons
S12000006,Dumfries and Galloway,local authority,2011,Female,16-64,Ratio,14,%%
S12000006,Dumfries and Galloway,local authority,2011,Male,16-64,Count,6600,persons
S12000006,Dumfries and Galloway,local authority,2011,All,35-49,Ratio,12.9,%%
S12000008,East Ayrshire,local authority,2011,Male,35-49,Count,2000,persons
S12000008,East Ayrshire,local authority,2011,Male,35-49,Ratio,16.4,%%
S12000008,East Ayrshire,local authority,2011,All,50-64,Count,7200,persons
S12000008,East Ayrshire,local authority,2011,All,50-64,Ratio,28.6,%%
S12000008,East Ayrshire,local authority,2011,Female,35-49,Count,2800,persons
S12000008,East Ayrshire,local authority,2011,Female,35-49,Ratio,21.1,%%
S12000008,East Ayrshire,local authority,2011,Male,50-64,Count,2000,persons
S12000008,East Ayrshire,local authority,2011,Male,50-64,Ratio,16,%%
S12000008,East Ayrshire,local authority,2011,Female,50-64,Count,5200,persons
S12000008,East Ayrshire,local authority,2011,Female,50-64,Ratio,40.5,%%
S12000008,East Ayrshire,local authority,2011,Female,16-64,Count,9200,persons
S12000008,East Ayrshire,local authority,2011,Female,16-64,Ratio,23.3,%%
S12000008,East Ayrshire,local authority,2011,All,16-64,Count,15300,persons
S12000008,East Ayrshire,local authority,2011,All,16-64,Ratio,19.9,%%
S12000008,East Ayrshire,local authority,2011,All,35-49,Count,4900,persons
S12000008,East Ayrshire,local authority,2011,All,35-49,Ratio,18.8,%%
S12000008,East Ayrshire,local authority,2011,Male,16-64,Count,6100,persons
S12000008,East Ayrshire,local authority,2011,Male,16-64,Ratio,16.3,%%
S12000010,East Lothian,local authority,2011,Female,16-64,Count,4200,persons
S12000010,East Lothian,local authority,2011,All,50-64,Ratio,20.2,%%
S12000010,East Lothian,local authority,2011,All,16-64,Count,7900,persons
S12000010,East Lothian,local authority,2011,All,35-49,Ratio,10.1,%%
S12000010,East Lothian,local authority,2011,All,50-64,Count,3900,persons
S12000010,East Lothian,local authority,2011,Female,50-64,Ratio,22.9,%%
S12000010,East Lothian,local authority,2011,Female,50-64,Count,2300,persons
S12000010,East Lothian,local authority,2011,Female,16-64,Ratio,13.2,%%
S12000010,East Lothian,local authority,2011,Male,16-64,Count,3700,persons
S12000010,East Lothian,local authority,2011,All,16-64,Ratio,13,%%
S12000010,East Lothian,local authority,2011,All,35-49,Count,2200,persons
S12000010,East Lothian,local authority,2011,Male,16-64,Ratio,12.8,%%
S12000011,East Renfrewshire,local authority,2011,All,50-64,Count,2600,persons
S12000011,East Renfrewshire,local authority,2011,All,50-64,Ratio,14.1,%%
S12000011,East Renfrewshire,local authority,2011,Male,16-64,Count,2100,persons
S12000011,East Renfrewshire,local authority,2011,Male,16-64,Ratio,7.8,%%
S12000011,East Renfrewshire,local authority,2011,Female,50-64,Count,1700,persons
S12000011,East Renfrewshire,local authority,2011,Female,50-64,Ratio,17.7,%%
S12000011,East Renfrewshire,local authority,2011,All,16-64,Count,5400,persons
S12000011,East Renfrewshire,local authority,2011,All,16-64,Ratio,9.7,%%
S12000011,East Renfrewshire,local authority,2011,Female,16-64,Count,3300,persons
S12000011,East Renfrewshire,local authority,2011,Female,16-64,Ratio,11.4,%%
S12000013,Na h-Eileanan Siar,local authority,2011,All,16-64,Count,2500,persons
S12000013,Na h-Eileanan Siar,local authority,2011,All,16-64,Ratio,14.6,%%
S12000014,Falkirk,local authority,2011,Female,50-64,Count,4800,persons
S12000014,Falkirk,local authority,2011,Female,50-64,Ratio,31.8,%%
S12000014,Falkirk,local authority,2011,All,50-64,Count,7900,persons
S12000014,Falkirk,local authority,2011,All,50-64,Ratio,27.4,%%
S12000014,Falkirk,local authority,2011,Male,50-64,Count,3000,persons
S12000014,Falkirk,local authority,2011,Male,50-64,Ratio,22.4,%%
S12000014,Falkirk,local authority,2011,Female,16-64,Count,8200,persons
S12000014,Falkirk,local authority,2011,Female,16-64,Ratio,16.3,%%
S12000014,Falkirk,local authority,2011,All,16-64,Count,15000,persons
S12000014,Falkirk,local authority,2011,All,16-64,Ratio,15.1,%%
