area_code,reference_area,area_type,year,sex,value,units
S12000006,Dumfries and Galloway,local authority,2003,Female,76398,persons
S12000006,Dumfries and Galloway,local authority,2004,Female,76819,persons
S12000006,Dumfries and Galloway,local authority,2005,Female,77238,persons
S12000006,Dumfries and Galloway,local authority,2006,Female,77301,persons
S12000006,Dumfries and Galloway,local authority,2007,Female,77502,persons
S12000006,Dumfries and Galloway,local authority,2008,Female,77843,persons
S12000006,Dumfries and Galloway,local authority,2009,Female,77981,persons
S12000006,Dumfries and Galloway,local authority,2010,Female,77919,persons
S12000006,Dumfries and Galloway,local authority,2011,Female,78031,persons
S12000006,Dumfries and Galloway,local authority,2012,Female,77628,persons
S12000006,Dumfries and Galloway,local authority,2013,Female,77300,persons
S12000006,Dumfries and Galloway,local authority,2014,Female,77135,persons
S12000006,Dumfries and Galloway,local authority,2015,Female,76979,persons
S12000006,Dumfries and Galloway,local authority,2016,Female,76987,persons
S12000006,Dumfries and Galloway,local authority,2017,Female,76776,persons
S12000006,Dumfries and Galloway,local authority,2018,Female,76469,persons
S12000006,Dumfries and Galloway,local authority,2019,Female,76425,persons
S12000042,Dundee City,local authority,2001,Female,76435,persons
S12000042,Dundee City,local authority,2002,Female,75849,persons
S12000042,Dundee City,local authority,2003,Female,75729,persons
S12000042,Dundee City,local authority,2004,Female,75142,persons
S12000042,Dundee City,local authority,2005,Female,75251,persons
S12000042,Dundee City,local authority,2006,Female,75009,persons
S12000042,Dundee City,local authority,2007,Female,75201,persons
S12000042,Dundee City,local authority,2008,Female,75518,persons
S12000042,Dundee City,local authority,2009,Female,75917,persons
S12000042,Dundee City,local authority,2010,Female,76072,persons
S12000042,Dundee City,local authority,2011,Female,76510,persons
S12000042,Dundee City,local authority,2012,Female,76671,persons
S12000042,Dundee City,local authority,2013,Female,76787,persons
S12000042,Dundee City,local authority,2014,Female,76801,persons
S12000042,Dundee City,local authority,2015,Female,76783,persons
S12000042,Dundee City,local authority,2016,Female,76838,persons
S12000042,Dundee City,local authority,2017,Female,77016,persons
S12000042,Dundee City,local authority,2018,Female,76968,persons
S12000042,Dundee City,local authority,2019,Female,77192,persons
S12000008,East Ayrshire,local authority,2001,Female,62417,persons
S12000008,East Ayrshire,local authority,2002,Female,62241,persons
S12000008,East Ayrshire,local authority,2003,Female,62099,persons
S12000008,East Ayrshire,local authority,2004,Female,62288,persons
S12000008,East Ayrshire,local authority,2005,Female,62300,persons
S12000008,East Ayrshire,local authority,2006,Female,62294,persons
S12000008,East Ayrshire,local authority,2007,Female,62484,persons
S12000008,East Ayrshire,local authority,2008,Female,62723,persons
S12000008,East Ayrshire,local authority,2009,Female,63033,persons
S12000008,East Ayrshire,local authority,2010,Female,63213,persons
S12000008,East Ayrshire,local authority,2011,Female,63301,persons
S12000008,East Ayrshire,local authority,2012,Female,63291,persons
S12000008,East Ayrshire,local authority,2013,Female,63158,persons
S12000008,East Ayrshire,local authority,2014,Female,62966,persons
S12000008,East Ayrshire,local authority,2015,Female,62874,persons
S12000008,East Ayrshire,local authority,2016,Female,62927,persons
S12000008,East Ayrshire,local authority,2017,Female,62763,persons
S12000008,East Ayrshire,local authority,2018,Female,62735,persons
S12000008,East Ayrshire,local authority,2019,Female,62821,persons
S12000045,East Dunbartonshire,local authority,2001,Female,56251,persons
S12000045,East Dunbartonshire,local authority,2002,Female,55864,persons
S12000045,East Dunbartonshire,local authority,2003,Female,55620,persons
S12000045,East Dunbartonshire,local authority,2004,Female,55312,persons
S12000045,East Dunbartonshire,local authority,2005,Female,55026,persons
S12000045,East Dunbartonshire,local authority,2006,Female,54804,persons
S12000045,East Dunbartonshire,local authority,2007,Female,54600,persons
S12000045,East Dunbartonshire,local authority,2008,Female,54462,persons
S12000045,East Dunbartonshire,local authority,2009,Female,54430,persons
S12000045,East Dunbartonshire,local authority,2010,Female,54402,persons
S12000045,East Dunbartonshire,local authority,2011,Female,54426,persons
S12000045,East Dunbartonshire,local authority,2012,Female,54607,persons
S12000045,East Dunbartonshire,local authority,2013,Female,54533,persons
S12000045,East Dunbartonshire,local authority,2014,Female,55025,persons
S12000045,East Dunbartonshire,local authority,2015,Female,55225,persons
S12000045,East Dunbartonshire,local authority,2016,Female,55526,persons
S12000045,East Dunbartonshire,local authority,2017,Female,55779,persons
S12000045,East Dunbartonshire,local authority,2018,Female,55862,persons
S12000045,East Dunbartonshire,local authority,2019,Female,56069,persons
S12000010,East Lothian,local authority,2001,Female,47171,persons
S12000010,East Lothian,local authority,2002,Female,47533,persons
S12000010,East Lothian,local authority,2003,Female,47835,persons
S12000010,East Lothian,local authority,2004,Female,48061,persons
S12000010,East Lothian,local authority,2005,Female,48223,persons
S12000010,East Lothian,local authority,2006,Female,48780,persons
S12000010,East Lothian,local authority,2007,Female,49661,persons
S12000010,East Lothian,local authority,2008,Female,50837,persons
S12000010,East Lothian,local authority,2009,Female,51217,persons
S12000010,East Lothian,local authority,2010,Female,51600,persons
S12000010,East Lothian,local authority,2011,Female,51944,persons
S12000010,East Lothian,local authority,2012,Female,52530,persons
S12000010,East Lothian,local authority,2013,Female,52802,persons
S12000010,East Lothian,local authority,2014,Female,53210,persons
S12000010,East Lothian,local authority,2015,Female,53729,persons
S12000010,East Lothian,local authority,2016,Female,54260,persons
S12000010,East Lothian,local authority,2017,Female,54617,persons
S12000010,East Lothian,local authority,2018,Female,55071,persons
S12000010,East Lothian,local authority,2019,Female,55657,persons
S12000011,East Renfrewshire,local authority,2001,Female,46771,persons
S12000011,East Renfrewshire,local authority,2002,Female,47106,persons
S12000011,East Renfrewshire,local authority,2003,Female,47093,persons
S12000011,East Renfrewshire,local authority,2004,Female,47027,persons
S12000011,East Renfrewshire,local authority,2005,Female,47103,persons
S12000011,East Renfrewshire,local authority,2006,Female,47055,persons
S12000011,East Renfrewshire,local authority,2007,Female,47081,persons
S12000011,East Renfrewshire,local authority,2008,Female,47009,persons
S12000011,East Renfrewshire,local authority,2009,Female,47077,persons
S12000011,East Renfrewshire,local authority,2010,Female,47362,persons
S12000011,East Renfrewshire,local authority,2011,Female,47511,persons
S12000011,East Renfrewshire,local authority,2012,Female,47669,persons
S12000011,East Renfrewshire,local authority,2013,Female,47921,persons
S12000011,East Renfrewshire,local authority,2014,Female,48396,persons
S12000011,East Renfrewshire,local authority,2015,Female,48692,persons
S12000011,East Renfrewshire,local authority,2016,Female,49190,persons
S12000011,East Renfrewshire,local authority,2017,Female,49537,persons
S12000011,East Renfrewshire,local authority,2018,Female,49697,persons
S12000011,East Renfrewshire,local authority,2019,Female,49822,persons
S12000014,Falkirk,local authority,2001,Female,75228,persons
S12000014,Falkirk,local authority,2002,Female,75612,persons
S12000014,Falkirk,local authority,2003,Female,75963,persons
S12000014,Falkirk,local authority,2004,Female,76663,persons
S12000014,Falkirk,local authority,2005,Female,77429,persons
S12000014,Falkirk,local authority,2006,Female,77920,persons
S12000014,Falkirk,local authority,2007,Female,78359,persons
S12000014,Falkirk,local authority,2008,Female,78850,persons
S12000014,Falkirk,local authority,2009,Female,79149,persons
S12000014,Falkirk,local authority,2010,Female,79477,persons
S12000014,Falkirk,local authority,2011,Female,79992,persons
S12000014,Falkirk,local authority,2012,Female,80245,persons
S12000014,Falkirk,local authority,2013,Female,80399,persons
S12000014,Falkirk,local authority,2014,Female,80645,persons
S12000014,Falkirk,local authority,2015,Female,80966,persons
S12000014,Falkirk,local authority,2016,Female,81354,persons
S12000014,Falkirk,local authority,2017,Female,81734,persons
S12000014,Falkirk,local authority,2018,Female,81843,persons
S12000014,Falkirk,local authority,2019,Female,82039,persons
S12000047,Fife,local authority,2001,Female,182005,persons
S12000047,Fife,local authority,2002,Female,182649,persons
S12000047,Fife,local authority,2003,Female,182633,persons
S12000047,Fife,local authority,2004,Female,183349,persons
S12000047,Fife,local authority,2005,Female,184356,persons
S12000047,Fife,local authority,2006,Female,185001,persons
S12000047,Fife,local authority,2007,Female,185555,persons
S12000047,Fife,local authority,2008,Female,186176,persons
S12000047,Fife,local authority,2009,Female,186806,persons
S12000047,Fife,local authority,2010,Female,187412,persons
S12000047,Fife,local authority,2011,Female,188325,persons
S12000047,Fife,local authority,2012,Female,188762,persons
S12000047,Fife,local authority,2013,Female,188929,persons
S12000047,Fife,local authority,2014,Female,189338,persons
S12000047,Fife,local authority,2015,Female,190033,persons
S12000047,Fife,local authority,2016,Female,190778,persons
S12000047,Fife,local authority,2017,Female,191098,persons
S12000047,Fife,local authority,2018,Female,191290,persons
S12000047,Fife,local authority,2019,Female,192136,persons
S12000049,Glasgow City,local authority,2001,Female,305708,persons
S12000049,Glasgow City,local authority,2002,Female,304089,persons
S12000049,Glasgow City,local authority,2003,Female,301873,persons
S12000049,Glasgow City,local authority,2004,Female,299947,persons
S12000049,Glasgow City,local authority,2005,Female,298940,persons
S12000049,Glasgow City,local authority,2006,Female,298106,persons
S12000049,Glasgow City,local authority,2007,Female,299075,persons
S12000049,Glasgow City,local authority,2008,Female,300697,persons
S12000049,Glasgow City,local authority,2009,Female,302505,persons
S12000049,Glasgow City,local authority,2010,Female,304388,persons
S12000049,Glasgow City,local authority,2011,Female,307128,persons
S12000049,Glasgow City,local authority,2012,Female,308144,persons
S12000049,Glasgow City,local authority,2013,Female,308353,persons
S12000049,Glasgow City,local authority,2014,Female,309573,persons
S12000049,Glasgow City,local authority,2015,Female,312065,persons
S12000049,Glasgow City,local authority,2016,Female,316035,persons
S12000049,Glasgow City,local authority,2017,Female,318207,persons
S12000049,Glasgow City,local authority,2018,Female,320360,persons
S12000049,Glasgow City,local authority,2019,Female,323084,persons
S12000017,Highland,local authority,2001,Female,106639,persons
S12000017,Highland,local authority,2002,Female,107100,persons
S12000017,Highland,local authority,2003,Female,108200,persons
S12000017,Highland,local authority,2004,Female,109890,persons
S12000017,Highland,local authority,2005,Female,111725,persons
S12000017,Highland,local authority,2006,Female,113112,persons
S12000017,Highland,local authority,2007,Female,114649,persons
S12000017,Highland,local authority,2008,Female,115982,persons
S12000017,Highland,local authority,2009,Female,116987,persons
S12000017,Highland,local authority,2010,Female,118063,persons
S12000017,Highland,local authority,2011,Female,118952,persons
S12000017,Highland,local authority,2012,Female,118867,persons
S12000017,Highland,local authority,2013,Female,118914,persons
S12000017,Highland,local authority,2014,Female,119020,persons
S12000017,Highland,local authority,2015,Female,119433,persons
S12000017,Highland,local authority,2016,Female,119924,persons
S12000017,Highland,local authority,2017,Female,119988,persons
S12000017,Highland,local authority,2018,Female,120149,persons
S12000017,Highland,local authority,2019,Female,120266,persons
S12000018,Inverclyde,local authority,2001,Female,44077,persons
S12000018,Inverclyde,local authority,2002,Female,43906,persons
S12000018,Inverclyde,local authority,2003,Female,43727,persons
S12000018,Inverclyde,local authority,2004,Female,43405,persons
S12000018,Inverclyde,local authority,2005,Female,43331,persons
S12000018,Inverclyde,local authority,2006,Female,43097,persons
S12000018,Inverclyde,local authority,2007,Female,42968,persons
S12000018,Inverclyde,local authority,2008,Female,42836,persons
S12000018,Inverclyde,local authority,2009,Female,42593,persons
S12000018,Inverclyde,local authority,2010,Female,42532,persons
S12000018,Inverclyde,local authority,2011,Female,42376,persons
S12000018,Inverclyde,local authority,2012,Female,42104,persons
S12000018,Inverclyde,local authority,2013,Female,41924,persons
S12000018,Inverclyde,local authority,2014,Female,41736,persons
S12000018,Inverclyde,local authority,2015,Female,41446,persons
S12000018,Inverclyde,local authority,2016,Female,41324,persons
S12000018,Inverclyde,local authority,2017,Female,41094,persons
S12000018,Inverclyde,local authority,2018,Female,40749,persons
S12000018,Inverclyde,local authority,2019,Female,40512,persons
S12000019,Midlothian,local authority,2001,Female,42273,persons
S12000019,Midlothian,local authority,2002,Female,42242,persons
S12000019,Midlothian,local authority,2003,Female,41963,persons
S12000019,Midlothian,local authority,2004,Female,41955,persons
S12000019,Midlothian,local authority,2005,Female,41845,persons
S12000019,Midlothian,local authority,2006,Female,41789,persons
S12000019,Midlothian,local authority,2007,Female,41920,persons
S12000019,Midlothian,local authority,2008,Female,42346,persons
S12000019,Midlothian,local authority,2009,Female,42607,persons
S12000019,Midlothian,local authority,2010,Female,42787,persons
S12000019,Midlothian,local authority,2011,Female,43218,persons
S12000019,Midlothian,local authority,2012,Female,43623,persons
S12000019,Midlothian,local authority,2013,Female,44052,persons
S12000019,Midlothian,local authority,2014,Female,44691,persons
S12000019,Midlothian,local authority,2015,Female,45351,persons
S12000019,Midlothian,local authority,2016,Female,46031,persons
S12000019,Midlothian,local authority,2017,Female,46787,persons
S12000019,Midlothian,local authority,2018,Female,47447,persons
S12000019,Midlothian,local authority,2019,Female,48026,persons
S12000020,Moray,local authority,2001,Female,43531,persons
S12000020,Moray,local authority,2002,Female,43863,persons
S12000020,Moray,local authority,2003,Female,44330,persons
S12000020,Moray,local authority,2004,Female,44938,persons
S12000020,Moray,local authority,2005,Female,45412,persons
S12000020,Moray,local authority,2006,Female,45680,persons
S12000020,Moray,local authority,2007,Female,46066,persons
S12000020,Moray,local authority,2008,Female,46531,persons
S12000020,Moray,local authority,2009,Female,46978,persons
S12000020,Moray,local authority,2010,Female,47284,persons
S12000020,Moray,local authority,2011,Female,47350,persons
S12000020,Moray,local authority,2012,Female,47315,persons
S12000020,Moray,local authority,2013,Female,47746,persons
S12000020,Moray,local authority,2014,Female,48103,persons
S12000020,Moray,local authority,2015,Female,48293,persons
S12000020,Moray,local authority,2016,Female,48417,persons
S12000020,Moray,local authority,2017,Female,48305,persons
S12000020,Moray,local authority,2018,Female,48223,persons
S12000020,Moray,local authority,2019,Female,48274,persons
S12000013,Na h-Eileanan Siar,local authority,2001,Female,13394,persons
S12000013,Na h-Eileanan Siar,local authority,2002,Female,13389,persons
S12000013,Na h-Eileanan Siar,local authority,2003,Female,13439,persons
S12000013,Na h-Eileanan Siar,local authority,2004,Female,13584,persons
S12000013,Na h-Eileanan Siar,local authority,2005,Female,13670,persons
S12000013,Na h-Eileanan Siar,local authority,2006,Female,13716,persons
S12000013,Na h-Eileanan Siar,local authority,2007,Female,13809,persons
S12000013,Na h-Eileanan Siar,local authority,2008,Female,13837,persons
S12000013,Na h-Eileanan Siar,local authority,2009,Female,13920,persons
S12000013,Na h-Eileanan Siar,local authority,2010,Female,13994,persons
S12000013,Na h-Eileanan Siar,local authority,2011,Female,14038,persons
S12000013,Na h-Eileanan Siar,local authority,2012,Female,13954,persons
S12000013,Na h-Eileanan Siar,local authority,2013,Female,13881,persons
S12000013,Na h-Eileanan Siar,local authority,2014,Female,13806,persons
S12000013,Na h-Eileanan Siar,local authority,2015,Female,13696,persons
S12000013,Na h-Eileanan Siar,local authority,2016,Female,13631,persons
S12000013,Na h-Eileanan Siar,local authority,2017,Female,13640,persons
S12000013,Na h-Eileanan Siar,local authority,2018,Female,13583,persons
S12000013,Na h-Eileanan Siar,local authority,2019,Female,13524,persons
S12000021,North Ayrshire,local authority,2001,Female,71603,persons
S12000021,North Ayrshire,local authority,2002,Female,71678,persons
S12000021,North Ayrshire,local authority,2003,Female,71888,persons
S12000021,North Ayrshire,local authority,2004,Female,71900,persons
S12000021,North Ayrshire,local authority,2005,Female,71893,persons
S12000021,North Ayrshire,local authority,2006,Female,71976,persons
S12000021,North Ayrshire,local authority,2007,Female,72202,persons
S12000021,North Ayrshire,local authority,2008,Female,72422,persons
S12000021,North Ayrshire,local authority,2009,Female,72314,persons
S12000021,North Ayrshire,local authority,2010,Female,72320,persons
S12000021,North Ayrshire,local authority,2011,Female,72404,persons
S12000021,North Ayrshire,local authority,2012,Female,72150,persons
S12000021,North Ayrshire,local authority,2013,Female,71764,persons
S12000021,North Ayrshire,local authority,2014,Female,71598,persons
S12000021,North Ayrshire,local authority,2015,Female,71397,persons
S12000021,North Ayrshire,local authority,2016,Female,71235,persons
S12000021,North Ayrshire,local authority,2017,Female,71151,persons
S12000021,North Ayrshire,local authority,2018,Female,70881,persons
S12000021,North Ayrshire,local authority,2019,Female,70589,persons
S12000050,North Lanarkshire,local authority,2001,Female,167194,persons
S12000050,North Lanarkshire,local authority,2002,Female,167844,persons
S12000050,North Lanarkshire,local authority,2003,Female,168428,persons
S12000050,North Lanarkshire,local authority,2004,Female,169081,persons
S12000050,North Lanarkshire,local authority,2005,Female,169817,persons
S12000050,North Lanarkshire,local authority,2006,Female,170455,persons
S12000050,North Lanarkshire,local authority,2007,Female,171450,persons
S12000050,North Lanarkshire,local authority,2008,Female,172519,persons
S12000050,North Lanarkshire,local authority,2009,Female,173240,persons
S12000050,North Lanarkshire,local authority,2010,Female,173843,persons
S12000050,North Lanarkshire,local authority,2011,Female,174402,persons
S12000050,North Lanarkshire,local authority,2012,Female,174480,persons
S12000050,North Lanarkshire,local authority,2013,Female,174379,persons
S12000050,North Lanarkshire,local authority,2014,Female,174575,persons
S12000050,North Lanarkshire,local authority,2015,Female,174656,persons
S12000050,North Lanarkshire,local authority,2016,Female,175148,persons
S12000050,North Lanarkshire,local authority,2017,Female,175437,persons
S12000050,North Lanarkshire,local authority,2018,Female,175360,persons
S12000050,North Lanarkshire,local authority,2019,Female,176007,persons
S12000023,Orkney Islands,local authority,2001,Female,9733,persons
S12000023,Orkney Islands,local authority,2002,Female,9786,persons
S12000023,Orkney Islands,local authority,2003,Female,9885,persons
S12000023,Orkney Islands,local authority,2004,Female,10044,persons
S12000023,Orkney Islands,local authority,2005,Female,10184,persons
S12000023,Orkney Islands,local authority,2006,Female,10327,persons
S12000023,Orkney Islands,local authority,2007,Female,10426,persons
S12000023,Orkney Islands,local authority,2008,Female,10512,persons
S12000023,Orkney Islands,local authority,2009,Female,10609,persons
S12000023,Orkney Islands,local authority,2010,Female,10749,persons
S12000023,Orkney Islands,local authority,2011,Female,10810,persons
S12000023,Orkney Islands,local authority,2012,Female,10837,persons
S12000023,Orkney Islands,local authority,2013,Female,10837,persons
S12000023,Orkney Islands,local authority,2014,Female,10851,persons
S12000023,Orkney Islands,local authority,2015,Female,10885,persons
S12000023,Orkney Islands,local authority,2016,Female,10970,persons
S12000023,Orkney Islands,local authority,2017,Female,11055,persons
S12000023,Orkney Islands,local authority,2018,Female,11151,persons
S12000023,Orkney Islands,local authority,2019,Female,11184,persons
S12000048,Perth and Kinross,local authority,2001,Female,69775,persons
S12000048,Perth and Kinross,local authority,2002,Female,69934,persons
S12000048,Perth and Kinross,local authority,2003,Female,70217,persons
S12000048,Perth and Kinross,local authority,2004,Female,70800,persons
S12000048,Perth and Kinross,local authority,2005,Female,71477,persons
S12000048,Perth and Kinross,local authority,2006,Female,72177,persons
S12000048,Perth and Kinross,local authority,2007,Female,72953,persons
S12000048,Perth and Kinross,local authority,2008,Female,73769,persons
S12000048,Perth and Kinross,local authority,2009,Female,74242,persons
S12000048,Perth and Kinross,local authority,2010,Female,74850,persons
S12000048,Perth and Kinross,local authority,2011,Female,75343,persons
S12000048,Perth and Kinross,local authority,2012,Female,75713,persons
S12000048,Perth and Kinross,local authority,2013,Female,75688,persons
S12000048,Perth and Kinross,local authority,2014,Female,76203,persons
S12000048,Perth and Kinross,local authority,2015,Female,76521,persons
S12000048,Perth and Kinross,local authority,2016,Female,76718,persons
S12000048,Perth and Kinross,local authority,2017,Female,76913,persons
S12000048,Perth and Kinross,local authority,2018,Female,76923,persons
S12000048,Perth and Kinross,local authority,2019,Female,77221,persons
S12000038,Renfrewshire,local authority,2001,Female,90341,persons
S12000038,Renfrewshire,local authority,2002,Female,89968,persons
S12000038,Renfrewshire,local authority,2003,Female,89630,persons
S12000038,Renfrewshire,local authority,2004,Female,89571,persons
S12000038,Renfrewshire,local authority,2005,Female,89454,persons
S12000038,Renfrewshire,local authority,2006,Female,89416,persons
S12000038,Renfrewshire,local authority,2007,Female,89651,persons
S12000038,Renfrewshire,local authority,2008,Female,89984,persons
S12000038,Renfrewshire,local authority,2009,Female,90134,persons
S12000038,Renfrewshire,local authority,2010,Female,90358,persons
S12000038,Renfrewshire,local authority,2011,Female,90758,persons
S12000038,Renfrewshire,local authority,2012,Female,90513,persons
S12000038,Renfrewshire,local authority,2013,Female,90235,persons
S12000038,Renfrewshire,local authority,2014,Female,90465,persons
S12000038,Renfrewshire,local authority,2015,Female,90634,persons
S12000038,Renfrewshire,local authority,2016,Female,91238,persons
S12000038,Renfrewshire,local authority,2017,Female,91570,persons
S12000038,Renfrewshire,local authority,2018,Female,91921,persons
S12000038,Renfrewshire,local authority,2019,Female,92527,persons
S12000026,Scottish Borders,local authority,2001,Female,55483,persons
S12000026,Scottish Borders,local authority,2002,Female,55657,persons
S12000026,Scottish Borders,local authority,2003,Female,56096,persons
S12000026,Scottish Borders,local authority,2004,Female,56571,persons
S12000026,Scottish Borders,local authority,2005,Female,56944,persons
S12000026,Scottish Borders,local authority,2006,Female,57185,persons
S12000026,Scottish Borders,local authority,2007,Female,57845,persons
S12000026,Scottish Borders,local authority,2008,Female,58508,persons
S12000026,Scottish Borders,local authority,2009,Female,58679,persons
S12000026,Scottish Borders,local authority,2010,Female,58759,persons
S12000026,Scottish Borders,local authority,2011,Female,58685,persons
S12000026,Scottish Borders,local authority,2012,Female,58537,persons
S12000026,Scottish Borders,local authority,2013,Female,58569,persons
S12000026,Scottish Borders,local authority,2014,Female,58721,persons
S12000026,Scottish Borders,local authority,2015,Female,58757,persons
S12000026,Scottish Borders,local authority,2016,Female,59014,persons
S12000026,Scottish Borders,local authority,2017,Female,59231,persons
S12000026,Scottish Borders,local authority,2018,Female,59281,persons
S12000026,Scottish Borders,local authority,2019,Female,59387,persons
S12000027,Shetland Islands,local authority,2001,Female,10905,persons
S12000027,Shetland Islands,local authority,2002,Female,10935,persons
S12000027,Shetland Islands,local authority,2003,Female,10885,persons
S12000027,Shetland Islands,local authority,2004,Female,10976,persons
S12000027,Shetland Islands,local authority,2005,Female,11075,persons
S12000027,Shetland Islands,local authority,2006,Female,11065,persons
S12000027,Shetland Islands,local authority,2007,Female,11108,persons
S12000027,Shetland Islands,local authority,2008,Female,11129,persons
S12000027,Shetland Islands,local authority,2009,Female,11288,persons
S12000027,Shetland Islands,local authority,2010,Female,11381,persons
S12000027,Shetland Islands,local authority,2011,Female,11452,persons
S12000027,Shetland Islands,local authority,2012,Female,11440,persons
S12000027,Shetland Islands,local authority,2013,Female,11429,persons
S12000027,Shetland Islands,local authority,2014,Female,11427,persons
S12000027,Shetland Islands,local authority,2015,Female,11417,persons
S12000027,Shetland Islands,local authority,2016,Female,11417,persons
S12000027,Shetland Islands,local authority,2017,Female,11349,persons
S12000027,Shetland Islands,local authority,2018,Female,11277,persons
S12000027,Shetland Islands,local authority,2019,Female,11235,persons
S12000028,South Ayrshire,local authority,2001,Female,58723,persons
S12000028,South Ayrshire,local authority,2002,Female,58581,persons
S12000028,South Ayrshire,local authority,2003,Female,58539,persons
S12000028,South Ayrshire,local authority,2004,Female,58635,persons
S12000028,South Ayrshire,local authority,2005,Female,58810,persons
S12000028,South Ayrshire,local authority,2006,Female,58817,persons
S12000028,South Ayrshire,local authority,2007,Female,59038,persons
S12000028,South Ayrshire,local authority,2008,Female,59101,persons
S12000028,South Ayrshire,local authority,2009,Female,58941,persons
S12000028,South Ayrshire,local authority,2010,Female,58978,persons
S12000028,South Ayrshire,local authority,2011,Female,59160,persons
S12000028,South Ayrshire,local authority,2012,Female,59105,persons
S12000028,South Ayrshire,local authority,2013,Female,59077,persons
S12000028,South Ayrshire,local authority,2014,Female,58839,persons
S12000028,South Ayrshire,local authority,2015,Female,58740,persons
S12000028,South Ayrshire,local authority,2016,Female,58796,persons
S12000028,South Ayrshire,local authority,2017,Female,58886,persons
S12000028,South Ayrshire,local authority,2018,Female,58838,persons
S12000028,South Ayrshire,local authority,2019,Female,58901,persons
S12000029,South Lanarkshire,local authority,2001,Female,158074,persons
S12000029,South Lanarkshire,local authority,2002,Female,158235,persons
S12000029,South Lanarkshire,local authority,2003,Female,158510,persons
S12000029,South Lanarkshire,local authority,2004,Female,159595,persons
S12000029,South Lanarkshire,local authority,2005,Female,160217,persons
S12000029,South Lanarkshire,local authority,2006,Female,160885,persons
S12000029,South Lanarkshire,local authority,2007,Female,161732,persons
S12000029,South Lanarkshire,local authority,2008,Female,162117,persons
S12000029,South Lanarkshire,local authority,2009,Female,162487,persons
S12000029,South Lanarkshire,local authority,2010,Female,162846,persons
S12000029,South Lanarkshire,local authority,2011,Female,163027,persons
S12000029,South Lanarkshire,local authority,2012,Female,163181,persons
S12000029,South Lanarkshire,local authority,2013,Female,163296,persons
S12000029,South Lanarkshire,local authority,2014,Female,163497,persons
S12000029,South Lanarkshire,local authority,2015,Female,163831,persons
S12000029,South Lanarkshire,local authority,2016,Female,164105,persons
S12000029,South Lanarkshire,local authority,2017,Female,164419,persons
S12000029,South Lanarkshire,local authority,2018,Female,164818,persons
S12000029,South Lanarkshire,local authority,2019,Female,165497,persons
S12000030,Stirling,local authority,2001,Female,45006,persons
S12000030,Stirling,local authority,2002,Female,45237,persons
S12000030,Stirling,local authority,2003,Female,45410,persons
S12000030,Stirling,local authority,2004,Female,45351,persons
S12000030,Stirling,local authority,2005,Female,45612,persons
S12000030,Stirling,local authority,2006,Female,45888,persons
S12000030,Stirling,local authority,2007,Female,46055,persons
S12000030,Stirling,local authority,2008,Female,46037,persons
S12000030,Stirling,local authority,2009,Female,46188,persons
S12000030,Stirling,local authority,2010,Female,46654,persons
S12000030,Stirling,local authority,2011,Female,47036,persons
S12000030,Stirling,local authority,2012,Female,47301,persons
S12000030,Stirling,local authority,2013,Female,47352,persons
S12000030,Stirling,local authority,2014,Female,47546,persons
S12000030,Stirling,local authority,2015,Female,48206,persons
S12000030,Stirling,local authority,2016,Female,48669,persons
S12000030,Stirling,local authority,2017,Female,48754,persons
S12000030,Stirling,local authority,2018,Female,48885,persons
S12000030,Stirling,local authority,2019,Female,48777,persons
S12000039,West Dunbartonshire,local authority,2001,Female,49152,persons
S12000039,West Dunbartonshire,local authority,2002,Female,48977,persons
S12000039,West Dunbartonshire,local authority,2003,Female,48683,persons
S12000039,West Dunbartonshire,local authority,2004,Female,48364,persons
S12000039,West Dunbartonshire,local authority,2005,Female,48162,persons
S12000039,West Dunbartonshire,local authority,2006,Female,48126,persons
S12000039,West Dunbartonshire,local authority,2007,Female,48034,persons
S12000039,West Dunbartonshire,local authority,2008,Female,47961,persons
S12000039,West Dunbartonshire,local authority,2009,Female,47875,persons
S12000039,West Dunbartonshire,local authority,2010,Female,47646,persons
S12000039,West Dunbartonshire,local authority,2011,Female,47537,persons
S12000039,West Dunbartonshire,local authority,2012,Female,47289,persons
S12000039,West Dunbartonshire,local authority,2013,Female,47110,persons
S12000039,West Dunbartonshire,local authority,2014,Female,47017,persons
S12000039,West Dunbartonshire,local authority,2015,Female,46984,persons
S12000039,West Dunbartonshire,local authority,2016,Female,47113,persons
S12000039,West Dunbartonshire,local authority,2017,Female,46896,persons
S12000039,West Dunbartonshire,local authority,2018,Female,46634,persons
S12000039,West Dunbartonshire,local authority,2019,Female,46412,persons
S12000040,West Lothian,local authority,2001,Female,82188,persons
S12000040,West Lothian,local authority,2002,Female,82869,persons
S12000040,West Lothian,local authority,2003,Female,83456,persons
S12000040,West Lothian,local authority,2004,Female,84372,persons
S12000040,West Lothian,local authority,2005,Female,85041,persons
S12000040,West Lothian,local authority,2006,Female,86114,persons
S12000040,West Lothian,local authority,2007,Female,87284,persons
S12000040,West Lothian,local authority,2008,Female,88229,persons
S12000040,West Lothian,local authority,2009,Female,88643,persons
S12000040,West Lothian,local authority,2010,Female,89104,persons
S12000040,West Lothian,local authority,2011,Female,89588,persons
S12000040,West Lothian,local authority,2012,Female,89780,persons
S12000040,West Lothian,local authority,2013,Female,89917,persons
S12000040,West Lothian,local authority,2014,Female,90403,persons
S12000040,West Lothian,local authority,2015,Female,90999,persons
S12000040,West Lothian,local authority,2016,Female,91877,persons
