FeatureCode,DateCode,Measurement,Units,Value,Energy Type,Energy Consuming Sector
S12000013,2006,Count,GWh,0,Gas,Industrial
S12000013,2005,Count,GWh,175.46300615,Petroleum Products,Industrial
S12000013,2006,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000011,2017,Count,GWh,0.0470818104,Manufactured Fuels,Industrial
S12000011,2017,Count,GWh,14.453429847,Petroleum Products,Industrial
S12000011,2017,Count,GWh,0.4216556169,Coal,Industrial
S12000011,2017,Count,GWh,55.188121793465434,Gas,Industrial
S12000011,2018,Count,GWh,59.60751173480475,Gas,Industrial
S12000011,2018,Count,GWh,0.0429313658,Manufactured Fuels,Industrial
S12000011,2018,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000011,2018,Count,GWh,0.3352078266,Coal,Industrial
S12000011,2009,Count,GWh,0.02187139122356945,Bioenergy & Wastes,Industrial
S12000011,2008,Count,GWh,19.924156331,Petroleum Products,Industrial
S12000011,2009,Count,GWh,0.377272013,Coal,Industrial
S12000011,2008,Count,GWh,65.17129950294273,Gas,Industrial
S12000011,2008,Count,GWh,0.2224189352,Manufactured Fuels,Industrial
S12000011,2009,Count,GWh,17.709031494,Petroleum Products,Industrial
S12000011,2010,Count,GWh,0.02320153844107635,Bioenergy & Wastes,Industrial
S12000011,2009,Count,GWh,57.284759221574355,Gas,Industrial
S12000011,2009,Count,GWh,0.1926434603,Manufactured Fuels,Industrial
S12000011,2007,Count,GWh,0.1678500332,Coal,Industrial
S12000011,2007,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000011,2007,Count,GWh,67.16994187131873,Gas,Industrial
S12000011,2006,Count,GWh,0.0700977083,Manufactured Fuels,Industrial
S12000011,2006,Count,GWh,23.859682423,Petroleum Products,Industrial
S12000011,2008,Count,GWh,0.027102348981422827,Bioenergy & Wastes,Industrial
S12000011,2008,Count,GWh,0.2928947697,Coal,Industrial
S12000011,2007,Count,GWh,0.0650539634,Manufactured Fuels,Industrial
S12000011,2007,Count,GWh,23.551332151,Petroleum Products,Industrial
S12000011,2012,Count,GWh,52.807124263608316,Gas,Industrial
S12000011,2012,Count,GWh,0.5141401797,Coal,Industrial
S12000011,2012,Count,GWh,0.1351110365,Manufactured Fuels,Industrial
S12000011,2011,Count,GWh,14.354615808,Petroleum Products,Industrial
S12000011,2012,Count,GWh,0.05587649951782883,Bioenergy & Wastes,Industrial
S12000011,2013,Count,GWh,0.6231546477,Coal,Industrial
S12000011,2013,Count,GWh,51.41211340847597,Gas,Industrial
S12000011,2012,Count,GWh,13.892519738,Petroleum Products,Industrial
S12000011,2013,Count,GWh,0.056152878605786945,Bioenergy & Wastes,Industrial
S12000011,2010,Count,GWh,0.1550550328,Manufactured Fuels,Industrial
S12000011,2010,Count,GWh,17.605336448,Petroleum Products,Industrial
S12000011,2010,Count,GWh,0.3956648348,Coal,Industrial
S12000011,2010,Count,GWh,59.215293843847576,Gas,Industrial
S12000011,2011,Count,GWh,61.71857869573803,Gas,Industrial
S12000011,2011,Count,GWh,0.1457611858,Manufactured Fuels,Industrial
S12000011,2011,Count,GWh,0.019668249642069927,Bioenergy & Wastes,Industrial
S12000011,2011,Count,GWh,0.4119695482,Coal,Industrial
S12000013,2015,Count,GWh,100.81295022,Petroleum Products,Industrial
S12000013,2015,Count,GWh,0,Manufactured Fuels,Industrial
S12000013,2016,Count,GWh,1.8234535633111981,Bioenergy & Wastes,Industrial
S12000013,2015,Count,GWh,19.18031765,Coal,Industrial
S12000013,2015,Count,GWh,0,Gas,Industrial
S12000013,2016,Count,GWh,0,Manufactured Fuels,Industrial
S12000013,2016,Count,GWh,94.949821857,Petroleum Products,Industrial
S12000013,2016,Count,GWh,19.826502489,Coal,Industrial
S12000013,2016,Count,GWh,1.5178819809991428,Gas,Industrial
S12000013,2014,Count,GWh,2.347099545955718,Bioenergy & Wastes,Industrial
S12000013,2013,Count,GWh,84.822539461,Petroleum Products,Industrial
S12000013,2014,Count,GWh,25.597215553,Coal,Industrial
S12000013,2013,Count,GWh,0,Gas,Industrial
S12000013,2013,Count,GWh,0,Manufactured Fuels,Industrial
S12000013,2014,Count,GWh,97.03638629,Petroleum Products,Industrial
S12000013,2015,Count,GWh,1.146666542638664,Bioenergy & Wastes,Industrial
S12000013,2014,Count,GWh,0,Gas,Industrial
S12000013,2014,Count,GWh,0,Manufactured Fuels,Industrial
S12000014,2005,Count,GWh,0.42263527,Coal,Industrial
S12000014,2005,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000014,2005,Count,GWh,482.2472708605413,Gas,Industrial
S12000013,2018,Count,GWh,0,Manufactured Fuels,Industrial
S12000013,2018,Count,GWh,94.776774842,Petroleum Products,Industrial
S12000014,2006,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000014,2006,Count,GWh,0.4602353972,Coal,Industrial
S12000014,2005,Count,GWh,583.32650778,Manufactured Fuels,Industrial
S12000014,2005,Count,GWh,20098.504382,Petroleum Products,Industrial
S12000013,2017,Count,GWh,2.5774085070414,Gas,Industrial
S12000013,2017,Count,GWh,0,Manufactured Fuels,Industrial
S12000013,2017,Count,GWh,0.9655713374576878,Bioenergy & Wastes,Industrial
S12000013,2017,Count,GWh,16.20288389,Coal,Industrial
S12000013,2018,Count,GWh,12.867537438,Coal,Industrial
S12000013,2018,Count,GWh,2.6491437413146115,Gas,Industrial
S12000013,2017,Count,GWh,101.63849271,Petroleum Products,Industrial
S12000013,2018,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000013,2008,Count,GWh,131.00691584,Petroleum Products,Industrial
S12000013,2008,Count,GWh,0,Manufactured Fuels,Industrial
S12000013,2009,Count,GWh,0.8605391963533723,Bioenergy & Wastes,Industrial
S12000013,2008,Count,GWh,11.531442461,Coal,Industrial
S12000013,2008,Count,GWh,0,Gas,Industrial
S12000013,2009,Count,GWh,0,Manufactured Fuels,Industrial
S12000013,2009,Count,GWh,123.79344928,Petroleum Products,Industrial
S12000013,2009,Count,GWh,14.475107585,Coal,Industrial
S12000013,2009,Count,GWh,0,Gas,Industrial
S12000013,2007,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000013,2007,Count,GWh,6.6823623995,Coal,Industrial
S12000013,2006,Count,GWh,0,Manufactured Fuels,Industrial
S12000013,2006,Count,GWh,160.73553114,Petroleum Products,Industrial
S12000013,2007,Count,GWh,157.221054,Petroleum Products,Industrial
S12000013,2008,Count,GWh,1.065906922068957,Bioenergy & Wastes,Industrial
S12000013,2007,Count,GWh,0,Gas,Industrial
S12000013,2007,Count,GWh,0,Manufactured Fuels,Industrial
S12000013,2012,Count,GWh,19.960071376,Coal,Industrial
S12000013,2012,Count,GWh,2.2001402412219826,Bioenergy & Wastes,Industrial
S12000013,2012,Count,GWh,0,Gas,Industrial
S12000013,2011,Count,GWh,0,Manufactured Fuels,Industrial
S12000013,2011,Count,GWh,117.92367139,Petroleum Products,Industrial
S12000013,2013,Count,GWh,2.3290508066539926,Bioenergy & Wastes,Industrial
S12000013,2013,Count,GWh,25.509125607,Coal,Industrial
S12000013,2012,Count,GWh,0,Manufactured Fuels,Industrial
S12000013,2012,Count,GWh,92.631789593,Petroleum Products,Industrial
S12000013,2010,Count,GWh,0,Gas,Industrial
S12000013,2010,Count,GWh,0,Manufactured Fuels,Industrial
S12000013,2010,Count,GWh,1.0243813988239316,Bioenergy & Wastes,Industrial
S12000013,2010,Count,GWh,17.193957681,Coal,Industrial
S12000013,2011,Count,GWh,16.385302126,Coal,Industrial
S12000013,2011,Count,GWh,0,Gas,Industrial
S12000013,2010,Count,GWh,121.15855229,Petroleum Products,Industrial
S12000013,2011,Count,GWh,0.7869616182379113,Bioenergy & Wastes,Industrial
S12000028,2013,Count,GWh,47.401328785,Coal,Industrial
S12000038,2012,Count,GWh,134.87256618,Petroleum Products,Industrial
S12000038,2012,Count,GWh,0.2318120094,Manufactured Fuels,Industrial
S12000038,2013,Count,GWh,0.0249409188,Coal,Industrial
S12000028,2013,Count,GWh,203.71775290880544,Bioenergy & Wastes,Industrial
S12000038,2013,Count,GWh,0.0015343850770164276,Bioenergy & Wastes,Industrial
S12000038,2011,Count,GWh,122.61471551,Petroleum Products,Industrial
S12000038,2012,Count,GWh,0.00166998275922439,Bioenergy & Wastes,Industrial
S12000028,2013,Count,GWh,5.8174666881,Manufactured Fuels,Industrial
S12000038,2012,Count,GWh,0.0237228856,Coal,Industrial
S12000038,2012,Count,GWh,321.40784192756996,Gas,Industrial
S12000028,2013,Count,GWh,321.64953956395686,Gas,Industrial
S12000038,2014,Count,GWh,282.59135517591335,Gas,Industrial
S12000038,2014,Count,GWh,0.28141191250000003,Manufactured Fuels,Industrial
S12000038,2014,Count,GWh,0.0255056483,Coal,Industrial
S12000038,2014,Count,GWh,136.05818072,Petroleum Products,Industrial
S12000028,2012,Count,GWh,263.4048314004808,Gas,Industrial
S12000028,2012,Count,GWh,5.9771514495,Manufactured Fuels,Industrial
S12000038,2013,Count,GWh,0.2367157872,Manufactured Fuels,Industrial
S12000038,2013,Count,GWh,124.67210392,Petroleum Products,Industrial
S12000038,2013,Count,GWh,299.98815348995646,Gas,Industrial
S12000028,2012,Count,GWh,128.35150353,Petroleum Products,Industrial
S12000038,2014,Count,GWh,0.0016093643911908298,Bioenergy & Wastes,Industrial
S12000038,2008,Count,GWh,162.2831128,Petroleum Products,Industrial
S12000028,2014,Count,GWh,336.9898379883595,Gas,Industrial
S12000028,2014,Count,GWh,7.2615881297,Manufactured Fuels,Industrial
S12000038,2009,Count,GWh,312.5259709561085,Gas,Industrial
S12000038,2009,Count,GWh,0.2138216554,Manufactured Fuels,Industrial
S12000038,2009,Count,GWh,0.0192328683,Coal,Industrial
S12000038,2007,Count,GWh,165.82975491,Petroleum Products,Industrial
S12000028,2014,Count,GWh,145.48543092,Petroleum Products,Industrial
S12000038,2007,Count,GWh,0.7934181966,Manufactured Fuels,Industrial
S12000038,2008,Count,GWh,328.0346586586923,Gas,Industrial
S12000038,2008,Count,GWh,0.2643571688,Manufactured Fuels,Industrial
S12000038,2008,Count,GWh,0.0055752243,Coal,Industrial
S12000038,2010,Count,GWh,137.16136879,Petroleum Products,Industrial
S12000028,2013,Count,GWh,119.33019452,Petroleum Products,Industrial
S12000038,2010,Count,GWh,0.2100387304,Manufactured Fuels,Industrial
S12000038,2011,Count,GWh,333.57516207164,Gas,Industrial
S12000038,2011,Count,GWh,0.2104316616,Manufactured Fuels,Industrial
S12000038,2011,Count,GWh,0.0224635543,Coal,Industrial
S12000038,2009,Count,GWh,138.6815183,Petroleum Products,Industrial
S12000038,2010,Count,GWh,0.0183513492,Coal,Industrial
S12000028,2014,Count,GWh,57.672926235,Coal,Industrial
S12000038,2010,Count,GWh,330.59252425611055,Gas,Industrial
S12000028,2014,Count,GWh,1.7135606092087141,Bioenergy & Wastes,Industrial
S12000039,2005,Count,GWh,0.1610375862,Manufactured Fuels,Industrial
S12000028,2010,Count,GWh,5.2986052982,Manufactured Fuels,Industrial
S12000039,2005,Count,GWh,167.1379640452386,Gas,Industrial
S12000028,2010,Count,GWh,286.63526802668173,Gas,Industrial
S12000039,2006,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000039,2005,Count,GWh,89.380467728,Petroleum Products,Industrial
S12000028,2011,Count,GWh,0.6267069082966527,Bioenergy & Wastes,Industrial
S12000038,2018,Count,GWh,141.62676067,Petroleum Products,Industrial
S12000038,2018,Count,GWh,0.0471115134,Manufactured Fuels,Industrial
S12000028,2010,Count,GWh,201.91313968,Petroleum Products,Industrial
S12000039,2005,Count,GWh,0,Coal,Industrial
S12000039,2005,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000039,2007,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000039,2007,Count,GWh,0,Coal,Industrial
S12000028,2010,Count,GWh,0.746030132795363,Bioenergy & Wastes,Industrial
S12000039,2007,Count,GWh,156.48651669281566,Gas,Industrial
S12000039,2007,Count,GWh,0.1436217077,Manufactured Fuels,Industrial
S12000028,2009,Count,GWh,205.92171331,Petroleum Products,Industrial
S12000028,2010,Count,GWh,36.235709149,Coal,Industrial
S12000039,2006,Count,GWh,152.77047803784117,Gas,Industrial
S12000039,2006,Count,GWh,0,Coal,Industrial
S12000039,2006,Count,GWh,81.437356447,Petroleum Products,Industrial
S12000039,2006,Count,GWh,0.1773518013,Manufactured Fuels,Industrial
S12000028,2012,Count,GWh,1.894036465480602,Bioenergy & Wastes,Industrial
S12000038,2016,Count,GWh,0.0135191423,Coal,Industrial
S12000038,2016,Count,GWh,0.001246877408718311,Bioenergy & Wastes,Industrial
S12000038,2016,Count,GWh,0.0391824469,Manufactured Fuels,Industrial
S12000028,2011,Count,GWh,188.6532866,Petroleum Products,Industrial
S12000038,2016,Count,GWh,285.3205613728991,Gas,Industrial
S12000038,2015,Count,GWh,281.0639961259391,Gas,Industrial
S12000038,2015,Count,GWh,0.1161893406,Manufactured Fuels,Industrial
S12000038,2015,Count,GWh,0.0228043599,Coal,Industrial
S12000038,2015,Count,GWh,140.2359984,Petroleum Products,Industrial
S12000028,2012,Count,GWh,42.522097554,Coal,Industrial
S12000038,2017,Count,GWh,142.16041846,Petroleum Products,Industrial
S12000038,2018,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000028,2011,Count,GWh,308.2401197056891,Gas,Industrial
S12000038,2018,Count,GWh,0.0087834179,Coal,Industrial
S12000038,2018,Count,GWh,274.87419761579974,Gas,Industrial
S12000028,2011,Count,GWh,37.278408755,Coal,Industrial
S12000038,2017,Count,GWh,0.011048593,Coal,Industrial
S12000028,2011,Count,GWh,5.2913422935,Manufactured Fuels,Industrial
S12000038,2016,Count,GWh,134.55795258,Petroleum Products,Industrial
S12000038,2017,Count,GWh,0.0535041174,Manufactured Fuels,Industrial
S12000038,2017,Count,GWh,276.55249536926743,Gas,Industrial
S12000036,2013,Count,GWh,1.0280736479,Coal,Industrial
S12000028,2018,Count,GWh,1.5420759307,Manufactured Fuels,Industrial
S12000036,2013,Count,GWh,0.09089469143512185,Bioenergy & Wastes,Industrial
S12000036,2013,Count,GWh,0.5755879244,Manufactured Fuels,Industrial
S12000028,2018,Count,GWh,248.36146846517983,Gas,Industrial
S12000036,2013,Count,GWh,969.933715093522,Gas,Industrial
S12000029,2005,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000036,2012,Count,GWh,981.2967784682094,Gas,Industrial
S12000036,2012,Count,GWh,0.7189395603,Coal,Industrial
S12000036,2012,Count,GWh,207.40262052,Petroleum Products,Industrial
S12000028,2018,Count,GWh,126.8607471,Petroleum Products,Industrial
S12000036,2012,Count,GWh,0.5883743534,Manufactured Fuels,Industrial
S12000028,2018,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000036,2014,Count,GWh,189.68636577,Petroleum Products,Industrial
S12000036,2014,Count,GWh,0.6537707971,Manufactured Fuels,Industrial
S12000028,2017,Count,GWh,163.57694425,Petroleum Products,Industrial
S12000036,2015,Count,GWh,0.8369879447,Coal,Industrial
S12000036,2015,Count,GWh,0.047612086776157164,Bioenergy & Wastes,Industrial
S12000036,2014,Count,GWh,0.10128983719873795,Bioenergy & Wastes,Industrial
S12000028,2018,Count,GWh,30.011963879,Coal,Industrial
S12000036,2013,Count,GWh,189.3198155,Petroleum Products,Industrial
S12000036,2014,Count,GWh,1016.7192082509386,Gas,Industrial
S12000036,2014,Count,GWh,1.1433876797,Coal,Industrial
S12000036,2010,Count,GWh,0.03618419925633773,Bioenergy & Wastes,Industrial
S12000029,2006,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000036,2009,Count,GWh,206.17465592,Petroleum Products,Industrial
S12000036,2010,Count,GWh,1002.3460348062902,Gas,Industrial
S12000036,2010,Count,GWh,0.5845546893,Manufactured Fuels,Industrial
S12000036,2010,Count,GWh,0.6426740442,Coal,Industrial
S12000029,2006,Count,GWh,447.52833965899197,Gas,Industrial
S12000036,2009,Count,GWh,0.4426820638,Coal,Industrial
S12000036,2009,Count,GWh,0.02353120579441499,Bioenergy & Wastes,Industrial
S12000036,2009,Count,GWh,0.6858610607,Manufactured Fuels,Industrial
S12000029,2006,Count,GWh,5.6695273778,Coal,Industrial
S12000036,2009,Count,GWh,977.2517825921982,Gas,Industrial
S12000036,2011,Count,GWh,1091.9559293378823,Gas,Industrial
S12000036,2011,Count,GWh,0.5657796592,Manufactured Fuels,Industrial
S12000029,2005,Count,GWh,484.3177207391583,Gas,Industrial
S12000029,2005,Count,GWh,5.2234033108,Coal,Industrial
S12000036,2012,Count,GWh,0.07565683906231926,Bioenergy & Wastes,Industrial
S12000036,2011,Count,GWh,195.74387698,Petroleum Products,Industrial
S12000036,2010,Count,GWh,209.63151153,Petroleum Products,Industrial
S12000036,2011,Count,GWh,0.030179284082573428,Bioenergy & Wastes,Industrial
S12000029,2005,Count,GWh,415.36731638,Petroleum Products,Industrial
S12000036,2011,Count,GWh,0.6493331264,Coal,Industrial
S12000029,2005,Count,GWh,7.8987544385,Manufactured Fuels,Industrial
S12000038,2005,Count,GWh,388.747908567503,Gas,Industrial
S12000038,2005,Count,GWh,0.8615212785,Manufactured Fuels,Industrial
S12000038,2005,Count,GWh,0.0044681646,Coal,Industrial
S12000038,2005,Count,GWh,166.42271814,Petroleum Products,Industrial
S12000038,2006,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000028,2015,Count,GWh,144.51956779,Petroleum Products,Industrial
S12000036,2018,Count,GWh,0.179308165,Manufactured Fuels,Industrial
S12000028,2016,Count,GWh,43.138003001,Coal,Industrial
S12000036,2018,Count,GWh,971.9588019191773,Gas,Industrial
S12000038,2005,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000028,2016,Count,GWh,1.1415853699807665,Bioenergy & Wastes,Industrial
S12000036,2018,Count,GWh,212.98935828,Petroleum Products,Industrial
S12000028,2015,Count,GWh,45.963514316,Coal,Industrial
S12000038,2007,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000038,2006,Count,GWh,165.66898493,Petroleum Products,Industrial
S12000028,2015,Count,GWh,0.8111529023550925,Bioenergy & Wastes,Industrial
S12000038,2007,Count,GWh,363.23829055436875,Gas,Industrial
S12000038,2007,Count,GWh,0.0031419259,Coal,Industrial
S12000038,2006,Count,GWh,0.0049345392,Coal,Industrial
S12000028,2015,Count,GWh,348.2365896152803,Gas,Industrial
S12000028,2015,Count,GWh,3.7861449067,Manufactured Fuels,Industrial
S12000038,2006,Count,GWh,1.0363650935,Manufactured Fuels,Industrial
S12000038,2006,Count,GWh,380.2746223590587,Gas,Industrial
S12000036,2016,Count,GWh,0.7752691978,Coal,Industrial
S12000028,2017,Count,GWh,34.565813378,Coal,Industrial
S12000036,2016,Count,GWh,0.06926702849065408,Bioenergy & Wastes,Industrial
S12000036,2016,Count,GWh,0.1544562855,Manufactured Fuels,Industrial
S12000036,2016,Count,GWh,204.27733807,Petroleum Products,Industrial
S12000036,2016,Count,GWh,973.8496073808664,Gas,Industrial
S12000036,2015,Count,GWh,0.3846711237,Manufactured Fuels,Industrial
S12000028,2017,Count,GWh,1.7507896668,Manufactured Fuels,Industrial
S12000036,2015,Count,GWh,1015.896203525165,Gas,Industrial
S12000028,2017,Count,GWh,312.1086419820786,Gas,Industrial
S12000036,2015,Count,GWh,203.67079542,Petroleum Products,Industrial
S12000036,2017,Count,GWh,215.84195793,Petroleum Products,Industrial
S12000028,2016,Count,GWh,1.283848807,Manufactured Fuels,Industrial
S12000036,2017,Count,GWh,0.2003942622,Manufactured Fuels,Industrial
S12000028,2016,Count,GWh,329.3992277081697,Gas,Industrial
S12000036,2018,Count,GWh,0.4998408273,Coal,Industrial
S12000036,2018,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000036,2017,Count,GWh,0.03667889190035453,Bioenergy & Wastes,Industrial
S12000036,2017,Count,GWh,0.6400342785,Coal,Industrial
S12000028,2017,Count,GWh,0.6045024336801166,Bioenergy & Wastes,Industrial
S12000036,2017,Count,GWh,979.7687606387589,Gas,Industrial
S12000028,2016,Count,GWh,148.40030655,Petroleum Products,Industrial
S12000027,2016,Count,GWh,8.0842082793,Coal,Industrial
S12000040,2010,Count,GWh,452.6641525732199,Gas,Industrial
S12000040,2010,Count,GWh,4.7903767057,Coal,Industrial
S12000040,2010,Count,GWh,222.81070999,Petroleum Products,Industrial
S12000027,2016,Count,GWh,0.6924876024276241,Bioenergy & Wastes,Industrial
S12000040,2010,Count,GWh,26.156579197,Manufactured Fuels,Industrial
S12000040,2009,Count,GWh,34.293052964,Manufactured Fuels,Industrial
S12000027,2016,Count,GWh,0,Manufactured Fuels,Industrial
S12000040,2009,Count,GWh,348.42992534299066,Gas,Industrial
S12000027,2016,Count,GWh,0,Gas,Industrial
S12000040,2010,Count,GWh,0.16212811096878962,Bioenergy & Wastes,Industrial
S12000040,2009,Count,GWh,226.27458419,Petroleum Products,Industrial
S12000027,2015,Count,GWh,0,Manufactured Fuels,Industrial
S12000040,2012,Count,GWh,0.4142154665604578,Bioenergy & Wastes,Industrial
S12000040,2011,Count,GWh,184.71668593,Petroleum Products,Industrial
S12000040,2012,Count,GWh,5.470336274,Coal,Industrial
S12000040,2012,Count,GWh,366.4186190060631,Gas,Industrial
S12000027,2015,Count,GWh,0,Gas,Industrial
S12000040,2011,Count,GWh,4.2068273717,Coal,Industrial
S12000027,2015,Count,GWh,140.36190187,Petroleum Products,Industrial
S12000040,2011,Count,GWh,0.13654290598444754,Bioenergy & Wastes,Industrial
S12000040,2011,Count,GWh,24.265369492,Manufactured Fuels,Industrial
S12000040,2011,Count,GWh,382.6891497467695,Gas,Industrial
S12000040,2007,Count,GWh,1.170047373,Coal,Industrial
S12000027,2017,Count,GWh,0,Manufactured Fuels,Industrial
S12000040,2007,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000040,2007,Count,GWh,12.09856742,Manufactured Fuels,Industrial
S12000027,2017,Count,GWh,0,Gas,Industrial
S12000040,2007,Count,GWh,375.15235329519686,Gas,Industrial
S12000027,2018,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000040,2006,Count,GWh,377.9229263986642,Gas,Industrial
S12000040,2006,Count,GWh,1.8376160486,Coal,Industrial
S12000040,2006,Count,GWh,303.44816468,Petroleum Products,Industrial
S12000027,2017,Count,GWh,147.00423891,Petroleum Products,Industrial
S12000040,2006,Count,GWh,12.833895313,Manufactured Fuels,Industrial
S12000027,2017,Count,GWh,0.3666921898744963,Bioenergy & Wastes,Industrial
S12000040,2008,Count,GWh,251.74214055,Petroleum Products,Industrial
S12000040,2008,Count,GWh,38.961915801,Manufactured Fuels,Industrial
S12000027,2016,Count,GWh,136.98792653,Petroleum Products,Industrial
S12000040,2009,Count,GWh,5.0557767016,Coal,Industrial
S12000040,2009,Count,GWh,0.1523409951916648,Bioenergy & Wastes,Industrial
S12000040,2008,Count,GWh,0.18846870557822892,Bioenergy & Wastes,Industrial
S12000027,2017,Count,GWh,6.6222602109,Coal,Industrial
S12000040,2007,Count,GWh,304.14570044,Petroleum Products,Industrial
S12000040,2008,Count,GWh,370.640448068384,Gas,Industrial
S12000040,2008,Count,GWh,2.0367790891,Coal,Industrial
S12000040,2016,Count,GWh,7.6609791583,Manufactured Fuels,Industrial
S12000027,2013,Count,GWh,0,Gas,Industrial
S12000040,2016,Count,GWh,365.1953812184454,Gas,Industrial
S12000040,2017,Count,GWh,0.1300756733717658,Bioenergy & Wastes,Industrial
S12000027,2013,Count,GWh,9.2695063969,Coal,Industrial
S12000040,2016,Count,GWh,166.27355699,Petroleum Products,Industrial
S12000040,2015,Count,GWh,176.14273406,Petroleum Products,Industrial
S12000027,2013,Count,GWh,115.6543607,Petroleum Products,Industrial
S12000040,2015,Count,GWh,15.281245385,Manufactured Fuels,Industrial
S12000040,2016,Count,GWh,4.4093211513,Coal,Industrial
S12000027,2013,Count,GWh,0,Manufactured Fuels,Industrial
S12000040,2016,Count,GWh,0.24564414472382803,Bioenergy & Wastes,Industrial
S12000027,2012,Count,GWh,121.48729738,Petroleum Products,Industrial
S12000040,2018,Count,GWh,2.5873228436,Coal,Industrial
S12000040,2018,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000040,2018,Count,GWh,8.560352528,Manufactured Fuels,Industrial
S12000027,2012,Count,GWh,0,Manufactured Fuels,Industrial
S12000040,2018,Count,GWh,415.6345528594737,Gas,Industrial
S12000040,2017,Count,GWh,412.8086013481267,Gas,Industrial
S12000040,2017,Count,GWh,9.3904426034,Manufactured Fuels,Industrial
S12000040,2017,Count,GWh,4.0673073906,Coal,Industrial
S12000040,2017,Count,GWh,179.68711042,Petroleum Products,Industrial
S12000027,2013,Count,GWh,0.8463305165408794,Bioenergy & Wastes,Industrial
S12000040,2013,Count,GWh,352.39333093663055,Gas,Industrial
S12000040,2013,Count,GWh,21.883484039,Manufactured Fuels,Industrial
S12000040,2013,Count,GWh,6.2910951352,Coal,Industrial
S12000040,2013,Count,GWh,141.7255181,Petroleum Products,Industrial
S12000040,2014,Count,GWh,0.3741703322656121,Bioenergy & Wastes,Industrial
S12000027,2014,Count,GWh,135.99182947,Petroleum Products,Industrial
S12000027,2015,Count,GWh,7.6525230318,Coal,Industrial
S12000040,2012,Count,GWh,166.23944481,Petroleum Products,Industrial
S12000040,2012,Count,GWh,22.173150146,Manufactured Fuels,Industrial
S12000027,2015,Count,GWh,0.4389738018125665,Bioenergy & Wastes,Industrial
S12000040,2013,Count,GWh,0.42583580445606506,Bioenergy & Wastes,Industrial
S12000027,2014,Count,GWh,10.105577002,Coal,Industrial
S12000040,2015,Count,GWh,0.17659838721063997,Bioenergy & Wastes,Industrial
S12000040,2014,Count,GWh,171.41531513,Petroleum Products,Industrial
S12000027,2014,Count,GWh,0.909396356833327,Bioenergy & Wastes,Industrial
S12000040,2015,Count,GWh,353.472473149577,Gas,Industrial
S12000040,2015,Count,GWh,5.0520398431,Coal,Industrial
S12000040,2014,Count,GWh,6.2246012964,Coal,Industrial
S12000027,2014,Count,GWh,0,Gas,Industrial
S12000027,2014,Count,GWh,0,Manufactured Fuels,Industrial
S12000040,2014,Count,GWh,20.637062363,Manufactured Fuels,Industrial
S12000040,2014,Count,GWh,347.5378144183288,Gas,Industrial
S12000039,2011,Count,GWh,49.846062107,Petroleum Products,Industrial
S12000028,2007,Count,GWh,213.96735266,Petroleum Products,Industrial
S12000039,2011,Count,GWh,0.2828898296,Manufactured Fuels,Industrial
S12000039,2012,Count,GWh,0.017228461,Coal,Industrial
S12000028,2007,Count,GWh,2.9386263692,Manufactured Fuels,Industrial
S12000039,2012,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000028,2008,Count,GWh,55.631866306,Coal,Industrial
S12000039,2011,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000039,2010,Count,GWh,59.679361794,Petroleum Products,Industrial
S12000028,2008,Count,GWh,0.8669994615626659,Bioenergy & Wastes,Industrial
S12000039,2011,Count,GWh,161.56582708708817,Gas,Industrial
S12000039,2011,Count,GWh,0.0139524296,Coal,Industrial
S12000039,2013,Count,GWh,0.0162709282,Coal,Industrial
S12000039,2013,Count,GWh,147.60867801604277,Gas,Industrial
S12000028,2007,Count,GWh,58.891379471,Coal,Industrial
S12000028,2007,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000039,2013,Count,GWh,38.283629174,Petroleum Products,Industrial
S12000039,2013,Count,GWh,0.2877939564,Manufactured Fuels,Industrial
S12000039,2012,Count,GWh,0.2941871767,Manufactured Fuels,Industrial
S12000028,2007,Count,GWh,302.1061635024853,Gas,Industrial
S12000039,2012,Count,GWh,152.50390222655395,Gas,Industrial
S12000039,2013,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000039,2012,Count,GWh,45.529048824,Petroleum Products,Industrial
